geo_id,do_date,total_pop,households,male_pop,female_pop,median_age,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_pop,population_1_year_and_over,population_3_years_over,pop_5_years_over,pop_15_and_over,pop_16_over,pop_25_years_over,pop_25_64,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,not_us_citizen_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,hispanic_any_race,not_hispanic_pop,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,median_income,income_per_capita,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,pop_determined_poverty_status,poverty,gini_index,housing_units,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,occupied_housing_units,housing_units_renter_occupied,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,median_year_structure_built,married_households,nonfamily_households,family_households,households_public_asst_or_food_stamps,male_male_households,female_female_households,children,children_in_single_female_hh,median_rent,percent_income_spent_on_rent,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,different_house_year_ago_different_city,different_house_year_ago_same_city,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_less_10_mins,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_35_44_mins,commute_60_more_mins,commute_45_59_mins,commuters_16_over,walked_to_work,worked_at_home,no_car,no_cars,one_car,two_cars,three_cars,four_more_cars,aggregate_travel_time_to_work,commuters_by_public_transportation,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,group_quarters,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,less_than_high_school_graduate,high_school_including_ged,bachelors_degree_2,bachelors_degree_or_higher_25_64,graduate_professional_degree,some_college_and_associates_degree,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,employed_pop,unemployed_pop,pop_in_labor_force,not_in_labor_force,workers_16_and_over,armed_forces,civilian_labor_force,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,management_business_sci_arts_employed,sales_office_employed,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english
42097,2014-01-01,92325.0,39132.0,46545.0,45780.0,44.4,2470.0,2840.0,2393.0,1784.0,938.0,503.0,479.0,1738.0,3097.0,2879.0,2710.0,2994.0,3064.0,3541.0,3738.0,1378.0,1755.0,1284.0,1530.0,2042.0,1578.0,845.0,965.0,2283.0,2375.0,2573.0,1520.0,851.0,433.0,299.0,1482.0,2490.0,2608.0,2551.0,2523.0,2913.0,3317.0,3604.0,1506.0,1811.0,1329.0,1834.0,2201.0,1759.0,1306.0,2212.0,85698.0,91172.0,89624.0,,,76248.0,67364.0,48479.0,,,,,,374.0,2303.0,307.0,3006.0,126.0,82.0,795.0,3006.0,89319.0,50.0,27.0,261.0,127.0,97.0,72.0,6150.0,6616.0,47063.0,25506.0,2769.0,2445.0,2507.0,2486.0,2348.0,2602.0,1889.0,1863.0,1596.0,3155.0,4305.0,4973.0,2768.0,1658.0,1042.0,726.0,88097.0,12283.0,0.4366,45427.0,653.0,61000.0,115200.0,183100.0,39132.0,11389.0,6295.0,606.0,472.0,26549.0,10295.0,1821.0,1504.0,994.0,402.0,351.0,1303.0,2166.0,99.0,457.0,3627.0,1950.0,18781.0,14054.0,25078.0,5651.0,42.0,32.0,18238.0,3837.0,493.0,27.5,1593.0,2135.0,834.0,578.0,786.0,1153.0,1359.0,1251.0,1026.0,674.0,27743.0,54.0,13945.0,6569.0,2559.0,5489.0,3227.0,2138.0,874.0,89.0,126.0,2262.0,787.0,614.0,6755.0,5701.0,5636.0,6677.0,2554.0,4930.0,2655.0,2401.0,2104.0,39413.0,1115.0,1577.0,1576.0,4136.0,12467.0,14106.0,6100.0,2323.0,923100.0,73.0,61.0,37779.0,3535.0,11.0,34244.0,4240.0,5739.0,6929.0,29937.0,3254.0,3011.0,5207.0,8667.0,33689.0,6929.0,8595.0,3879.0,14200.0,1122.0,1163.0,499.0,383.0,1385.0,7310.0,1614.0,13476.0,41723.0,1952.0,43710.0,32538.0,40990.0,35.0,43675.0,967.0,2853.0,2182.0,12455.0,1347.0,457.0,6568.0,1952.0,2506.0,4802.0,2055.0,2653.0,926.0,12098.0,3871.0,9102.0,8185.0,8467.0,12098.0,8185.0,4070.0,3931.0,3913.0,16313.0,1959.0,,,
42025,2014-01-01,63931.0,25739.0,31783.0,32148.0,46.0,1537.0,1814.0,1810.0,1231.0,659.0,447.0,326.0,862.0,1723.0,1809.0,2002.0,1754.0,2353.0,2456.0,2649.0,1063.0,1415.0,1056.0,1044.0,1557.0,856.0,962.0,398.0,1418.0,1530.0,2089.0,1087.0,532.0,287.0,257.0,989.0,1658.0,1733.0,1433.0,2184.0,2250.0,2619.0,2728.0,939.0,1408.0,916.0,1116.0,1781.0,1111.0,973.0,1110.0,58887.0,63345.0,62446.0,,,52958.0,47056.0,34176.0,,,,,,551.0,1149.0,323.0,2885.0,21.0,25.0,633.0,2885.0,61046.0,19.0,25.0,159.0,78.0,102.0,125.0,4490.0,4871.0,53624.0,26867.0,1381.0,1287.0,1220.0,1475.0,1377.0,1295.0,1395.0,1384.0,1138.0,2247.0,3145.0,3620.0,1930.0,1444.0,1011.0,390.0,62807.0,7861.0,0.4019,34715.0,800.0,85900.0,141600.0,200400.0,25739.0,5796.0,8976.0,253.0,671.0,24165.0,5649.0,910.0,849.0,633.0,471.0,306.0,264.0,1468.0,123.0,333.0,1789.0,1970.0,12919.0,8885.0,16854.0,3228.0,34.0,37.0,12516.0,2854.0,621.0,28.4,538.0,1114.0,531.0,183.0,581.0,670.0,738.0,790.0,402.0,249.0,19943.0,8.0,11675.0,4768.0,1119.0,3176.0,1866.0,1039.0,764.0,49.0,14.0,1310.0,471.0,415.0,3463.0,2695.0,2998.0,3063.0,1137.0,2690.0,3059.0,3970.0,4446.0,27521.0,689.0,1250.0,535.0,1474.0,7925.0,9866.0,4271.0,2203.0,917825.0,151.0,74.0,26371.0,2256.0,29.0,24115.0,910.0,5108.0,4798.0,18974.0,2652.0,2344.0,5134.0,4873.0,21390.0,4798.0,6344.0,3101.0,12894.0,917.0,987.0,510.0,236.0,757.0,4958.0,1571.0,9936.0,29356.0,2221.0,31616.0,21342.0,28771.0,39.0,31577.0,323.0,2246.0,1849.0,7422.0,1356.0,853.0,4706.0,1459.0,923.0,3359.0,2110.0,2103.0,647.0,8732.0,3387.0,6150.0,5967.0,5120.0,8732.0,5967.0,2993.0,2917.0,3177.0,12326.0,1530.0,,,
42033,2014-01-01,80216.0,31349.0,41905.0,38311.0,44.7,1902.0,2015.0,2266.0,1390.0,822.0,421.0,438.0,1741.0,2783.0,2640.0,2980.0,2752.0,3229.0,3314.0,3446.0,1115.0,1599.0,1120.0,1365.0,1705.0,1288.0,896.0,678.0,1772.0,2030.0,2159.0,1283.0,721.0,388.0,402.0,1215.0,1962.0,1950.0,1976.0,2460.0,2610.0,2821.0,3011.0,1074.0,1752.0,956.0,1450.0,2006.0,1706.0,1157.0,1450.0,74692.0,79624.0,78200.0,,,67225.0,59251.0,43474.0,,,,,,1992.0,2029.0,397.0,2341.0,161.0,10.0,586.0,2341.0,77875.0,48.0,24.0,406.0,186.0,299.0,158.0,5730.0,5782.0,47270.0,23743.0,2095.0,2126.0,2134.0,1886.0,1988.0,1617.0,1551.0,1572.0,1562.0,2824.0,3839.0,3667.0,2028.0,1033.0,851.0,576.0,74368.0,11052.0,0.4284,39136.0,633.0,60800.0,94000.0,159300.0,31349.0,7040.0,7787.0,467.0,486.0,29462.0,439.0,1143.0,1001.0,772.0,359.0,523.0,385.0,5052.0,169.0,629.0,2876.0,1966.0,16250.0,10663.0,20686.0,5934.0,60.0,60.0,14817.0,3142.0,472.0,29.0,1053.0,1253.0,536.0,398.0,651.0,784.0,660.0,808.0,556.0,341.0,24309.0,24.0,11491.0,7035.0,588.0,4074.0,2728.0,1622.0,860.0,63.0,183.0,1346.0,422.0,379.0,6637.0,5798.0,4111.0,3463.0,1586.0,3241.0,2204.0,2619.0,2730.0,32389.0,854.0,903.0,902.0,2405.0,10314.0,12105.0,4504.0,2021.0,817315.0,78.0,74.0,31045.0,3351.0,0.0,27694.0,5615.0,5961.0,5624.0,25431.0,3195.0,2079.0,4747.0,7748.0,29119.0,5624.0,6599.0,2857.0,13903.0,1167.0,1226.0,447.0,520.0,1350.0,6463.0,1530.0,12703.0,33904.0,2578.0,36495.0,30730.0,33292.0,13.0,36482.0,1181.0,2266.0,2323.0,8553.0,1417.0,322.0,3925.0,1899.0,1946.0,4615.0,1998.0,2791.0,668.0,9144.0,4164.0,7374.0,6660.0,6562.0,9144.0,6660.0,3435.0,3557.0,3697.0,14434.0,1982.0,,,
42121,2014-01-01,52376.0,21915.0,25842.0,26534.0,46.5,1398.0,1508.0,1398.0,1092.0,538.0,385.0,265.0,802.0,1357.0,1323.0,1376.0,1485.0,1622.0,1943.0,2172.0,910.0,1325.0,686.0,1023.0,1309.0,988.0,527.0,410.0,1252.0,1330.0,1524.0,921.0,476.0,264.0,321.0,700.0,1331.0,1379.0,1460.0,1327.0,1634.0,1945.0,2281.0,946.0,1359.0,821.0,1073.0,1309.0,1221.0,878.0,782.0,50245.0,51957.0,51032.0,,,43401.0,38202.0,27175.0,,,,,,114.0,408.0,191.0,567.0,8.0,80.0,877.0,567.0,51809.0,12.0,7.0,15.0,2.0,7.0,14.0,3489.0,4329.0,47982.0,25837.0,1309.0,1118.0,1447.0,1330.0,1530.0,1269.0,1075.0,1274.0,1077.0,2026.0,2403.0,2671.0,1554.0,826.0,556.0,450.0,51214.0,7088.0,0.4245,27592.0,621.0,51800.0,85700.0,141500.0,21915.0,5358.0,5677.0,341.0,370.0,20781.0,368.0,1083.0,749.0,603.0,204.0,249.0,385.0,3161.0,187.0,269.0,1705.0,1958.0,11037.0,7336.0,14579.0,3642.0,0.0,45.0,10423.0,2311.0,466.0,27.5,628.0,898.0,504.0,272.0,485.0,418.0,564.0,632.0,634.0,323.0,16557.0,40.0,7848.0,4850.0,1017.0,2910.0,1753.0,1078.0,571.0,100.0,4.0,1157.0,324.0,308.0,4488.0,3587.0,3271.0,3274.0,1221.0,2221.0,1114.0,1354.0,1087.0,21617.0,810.0,739.0,530.0,1609.0,7982.0,8453.0,2833.0,1038.0,477070.0,100.0,98.0,20570.0,2565.0,0.0,18005.0,1207.0,3127.0,4506.0,16449.0,2041.0,1861.0,3883.0,3913.0,18496.0,4506.0,5173.0,2236.0,9051.0,648.0,818.0,370.0,257.0,555.0,4208.0,1116.0,7972.0,22786.0,1660.0,24447.0,18954.0,22356.0,1.0,24446.0,473.0,1726.0,1418.0,5800.0,810.0,269.0,3884.0,1084.0,1336.0,2880.0,1411.0,1352.0,343.0,6562.0,2110.0,4699.0,4779.0,4636.0,6562.0,4779.0,2365.0,2256.0,2407.0,9929.0,1270.0,,,
42001,2014-01-01,102023.0,39221.0,50224.0,51799.0,43.6,2583.0,2860.0,3238.0,1931.0,1551.0,793.0,910.0,1692.0,2849.0,2748.0,2727.0,2792.0,3465.0,3854.0,3648.0,1471.0,2194.0,1174.0,1734.0,2374.0,1561.0,1055.0,1020.0,2572.0,2655.0,3100.0,1907.0,1469.0,895.0,718.0,1671.0,2775.0,2583.0,2565.0,2958.0,3646.0,3892.0,4008.0,1416.0,2291.0,1480.0,1964.0,2509.0,1869.0,1339.0,1517.0,91088.0,101085.0,99052.0,,,83662.0,71478.0,51882.0,,,,,,2563.0,1400.0,695.0,7045.0,18.0,32.0,1745.0,7045.0,94978.0,42.0,10.0,121.0,72.0,393.0,205.0,6676.0,6994.0,64507.0,30534.0,1320.0,1397.0,1638.0,1425.0,1935.0,2097.0,1671.0,1905.0,1570.0,3143.0,4691.0,6106.0,4114.0,2270.0,2336.0,1603.0,97867.0,8597.0,0.3982,42068.0,910.0,148100.0,201900.0,280700.0,39221.0,8928.0,2847.0,339.0,266.0,31503.0,3269.0,1159.0,1426.0,1067.0,357.0,392.0,145.0,2750.0,479.0,762.0,1527.0,1978.0,22471.0,11416.0,27805.0,3226.0,22.0,94.0,20846.0,4045.0,720.0,29.5,1201.0,1519.0,704.0,631.0,913.0,941.0,1091.0,940.0,743.0,245.0,30293.0,87.0,19223.0,9956.0,1196.0,5915.0,3852.0,2534.0,1203.0,57.0,58.0,2063.0,602.0,474.0,6652.0,6362.0,6670.0,5951.0,3170.0,5051.0,3491.0,5093.0,4842.0,47282.0,1711.0,1923.0,766.0,1800.0,10499.0,15650.0,7638.0,3634.0,1331165.0,161.0,102.0,45027.0,4402.0,3.0,40625.0,4159.0,6177.0,9156.0,25552.0,4524.0,5352.0,7667.0,8126.0,28949.0,9156.0,12006.0,6879.0,18368.0,1086.0,1570.0,1418.0,516.0,1235.0,6633.0,2174.0,14632.0,50247.0,2376.0,52679.0,30983.0,49205.0,56.0,52623.0,1458.0,4087.0,3714.0,11474.0,1901.0,477.0,8618.0,2566.0,2536.0,5888.0,3818.0,2427.0,1283.0,15307.0,5549.0,10533.0,10294.0,8564.0,15307.0,10294.0,4897.0,4945.0,4845.0,23278.0,5627.0,,,
42055,2014-01-01,153751.0,60210.0,75503.0,78248.0,41.4,4856.0,4490.0,5409.0,3145.0,1814.0,805.0,730.0,2633.0,4548.0,4444.0,4916.0,4411.0,4982.0,5392.0,5023.0,2276.0,2821.0,1797.0,2454.0,3198.0,2323.0,1398.0,1638.0,4551.0,4156.0,5193.0,3014.0,1847.0,870.0,764.0,2470.0,4557.0,4462.0,4343.0,4938.0,4969.0,5432.0,5554.0,2247.0,2769.0,2120.0,2715.0,3625.0,3101.0,2045.0,2506.0,135872.0,152008.0,148164.0,,,123224.0,107004.0,78084.0,,,,,,3247.0,5535.0,1239.0,8354.0,205.0,122.0,2424.0,8354.0,145397.0,97.0,55.0,409.0,321.0,226.0,245.0,9603.0,9381.0,59713.0,29748.0,2360.0,2599.0,2752.0,2226.0,2579.0,3253.0,2879.0,3213.0,3091.0,5291.0,7339.0,9045.0,5620.0,3182.0,2879.0,1902.0,151453.0,15640.0,0.4138,65192.0,868.0,127600.0,175600.0,245300.0,60210.0,18051.0,4982.0,552.0,779.0,42800.0,7514.0,2360.0,2919.0,2279.0,971.0,422.0,638.0,5231.0,496.0,1510.0,3172.0,1976.0,33106.0,18046.0,42164.0,6588.0,25.0,39.0,34814.0,8113.0,686.0,25.5,1228.0,3165.0,1143.0,1095.0,1354.0,1834.0,2461.0,2769.0,2195.0,807.0,42159.0,194.0,25674.0,13652.0,2492.0,10674.0,6957.0,3960.0,2658.0,294.0,45.0,3717.0,1086.0,1080.0,10276.0,9736.0,11391.0,10454.0,5388.0,7879.0,4310.0,5278.0,4052.0,68764.0,1576.0,3082.0,1778.0,3606.0,16633.0,24364.0,10301.0,5306.0,1705890.0,107.0,102.0,66321.0,7260.0,0.0,59061.0,2208.0,9207.0,13425.0,40202.0,6067.0,6720.0,10139.0,13451.0,45685.0,13425.0,16616.0,9030.0,25413.0,1340.0,2136.0,1384.0,709.0,2281.0,9730.0,2914.0,20494.0,73248.0,4101.0,77447.0,45777.0,71846.0,98.0,77349.0,1929.0,5282.0,4474.0,16463.0,3443.0,1001.0,11323.0,3251.0,4505.0,9019.0,5743.0,4571.0,2244.0,22358.0,7843.0,15166.0,15516.0,12365.0,22358.0,15516.0,7036.0,8057.0,8027.0,32715.0,5206.0,,,
42089,2014-01-01,167586.0,56770.0,82895.0,84691.0,42.8,3699.0,5033.0,4734.0,3739.0,2973.0,1176.0,1109.0,4054.0,5224.0,4334.0,4257.0,4236.0,5781.0,6876.0,6976.0,2535.0,3405.0,2250.0,2651.0,3510.0,2172.0,1205.0,966.0,3691.0,4166.0,5192.0,3533.0,2876.0,1691.0,1458.0,3092.0,4511.0,4103.0,4544.0,5041.0,6177.0,7071.0,6820.0,2616.0,3615.0,2003.0,2884.0,3496.0,2138.0,2026.0,1947.0,111965.0,166097.0,163675.0,,,138833.0,115370.0,88122.0,,,,,,5245.0,22300.0,3862.0,25830.0,293.0,242.0,3087.0,25830.0,141756.0,208.0,245.0,1990.0,1595.0,1776.0,1238.0,8591.0,9697.0,63931.0,28486.0,2704.0,2255.0,2351.0,2671.0,2116.0,2611.0,2570.0,2856.0,2380.0,4049.0,6451.0,8569.0,6057.0,3138.0,3174.0,2818.0,165208.0,19004.0,0.4147,81328.0,1087.0,117600.0,167000.0,237500.0,56770.0,12652.0,24558.0,1068.0,1295.0,66984.0,4814.0,1190.0,2121.0,1464.0,600.0,696.0,356.0,3059.0,230.0,1037.0,2165.0,1984.0,31339.0,16520.0,40250.0,7534.0,97.0,88.0,33787.0,7851.0,854.0,30.9,1044.0,3412.0,883.0,485.0,1246.0,1599.0,1291.0,1505.0,739.0,448.0,44118.0,206.0,29188.0,15558.0,767.0,8615.0,5289.0,3131.0,1960.0,117.0,81.0,3326.0,459.0,367.0,8617.0,8192.0,8877.0,8628.0,3232.0,8017.0,3838.0,17696.0,5932.0,73029.0,1596.0,3586.0,1743.0,2846.0,17335.0,22143.0,9698.0,4748.0,2854235.0,3332.0,3008.0,67309.0,7590.0,256.0,59719.0,2295.0,9500.0,18026.0,35776.0,8234.0,7994.0,16312.0,12284.0,40893.0,18026.0,21904.0,10121.0,34046.0,1959.0,3274.0,2043.0,691.0,2005.0,10203.0,5398.0,25573.0,78487.0,6723.0,85284.0,53549.0,76615.0,74.0,85210.0,634.0,10381.0,4632.0,17017.0,5269.0,1028.0,7500.0,4009.0,3498.0,10443.0,6936.0,5224.0,1916.0,25037.0,7097.0,11956.0,18695.0,15702.0,25037.0,18695.0,7209.0,8071.0,10056.0,39853.0,9771.0,,,
42007,2014-01-01,166896.0,70817.0,80949.0,85947.0,45.1,4331.0,4688.0,4697.0,2957.0,1784.0,1019.0,999.0,2758.0,4915.0,4850.0,5072.0,4198.0,5121.0,6067.0,6689.0,2524.0,3664.0,2050.0,3135.0,3388.0,2514.0,1915.0,1614.0,4220.0,4570.0,4384.0,2751.0,1565.0,705.0,854.0,2986.0,4765.0,4788.0,4948.0,4461.0,5233.0,6447.0,7597.0,2437.0,3710.0,2278.0,3330.0,4142.0,3519.0,2722.0,3535.0,149576.0,165235.0,161553.0,,,138010.0,121628.0,87486.0,,,,,,805.0,9724.0,848.0,2541.0,131.0,88.0,3910.0,2541.0,164355.0,54.0,47.0,614.0,618.0,130.0,88.0,10332.0,12062.0,55828.0,30016.0,4028.0,3255.0,4060.0,3513.0,4364.0,3356.0,3254.0,3427.0,2903.0,5660.0,7053.0,9825.0,7101.0,3904.0,3026.0,2088.0,164272.0,17920.0,0.4248,79280.0,682.0,82000.0,133600.0,195800.0,70817.0,18935.0,8463.0,1684.0,1059.0,58541.0,4593.0,3142.0,3025.0,2097.0,1122.0,1543.0,1716.0,3500.0,334.0,1230.0,8677.0,1957.0,34374.0,25232.0,45585.0,10252.0,33.0,121.0,32598.0,8149.0,513.0,27.3,2098.0,3196.0,1279.0,964.0,1812.0,2174.0,2013.0,2256.0,2068.0,1075.0,51882.0,43.0,29711.0,14415.0,2456.0,10241.0,6630.0,4390.0,2028.0,164.0,48.0,3611.0,862.0,771.0,10724.0,9441.0,11382.0,11013.0,6075.0,8682.0,6610.0,5358.0,7141.0,76426.0,2007.0,3244.0,2328.0,6165.0,23864.0,25820.0,10441.0,4527.0,1956415.0,1577.0,1570.0,72084.0,6844.0,0.0,65240.0,2954.0,14833.0,19708.0,41457.0,8157.0,7073.0,15017.0,8333.0,46493.0,19708.0,23222.0,9087.0,38007.0,3042.0,3712.0,1634.0,280.0,1018.0,9471.0,4908.0,24065.0,81095.0,4344.0,85536.0,52474.0,79670.0,97.0,85439.0,873.0,6758.0,4678.0,19856.0,4769.0,805.0,9917.0,3640.0,2553.0,9431.0,8280.0,7215.0,2320.0,27879.0,7112.0,12542.0,18957.0,14605.0,27879.0,18957.0,7037.0,7149.0,7728.0,33916.0,6405.0,,,
42083,2014-01-01,41806.0,17169.0,21531.0,20275.0,42.9,1108.0,1344.0,1118.0,842.0,622.0,301.0,300.0,814.0,1357.0,1369.0,1347.0,1344.0,1529.0,1476.0,1642.0,665.0,876.0,515.0,680.0,840.0,613.0,418.0,411.0,983.0,1291.0,953.0,734.0,576.0,200.0,342.0,689.0,1050.0,1119.0,1186.0,1099.0,1321.0,1409.0,1654.0,592.0,814.0,491.0,758.0,905.0,640.0,629.0,840.0,39083.0,41375.0,40554.0,,,34548.0,29589.0,21849.0,,,,,,333.0,980.0,186.0,873.0,24.0,20.0,625.0,873.0,40933.0,0.0,6.0,148.0,27.0,47.0,19.0,2751.0,3052.0,46953.0,25517.0,1159.0,1001.0,1187.0,1203.0,986.0,882.0,803.0,926.0,934.0,1520.0,1879.0,2060.0,1150.0,661.0,407.0,411.0,38615.0,6480.0,0.4475,21282.0,644.0,51900.0,79800.0,123900.0,17169.0,4513.0,4113.0,195.0,380.0,16571.0,242.0,846.0,646.0,323.0,82.0,142.0,561.0,1858.0,88.0,180.0,2454.0,1949.0,7927.0,6363.0,10806.0,3024.0,21.0,2.0,8373.0,1902.0,505.0,26.9,518.0,823.0,423.0,229.0,193.0,540.0,547.0,534.0,389.0,317.0,12656.0,3.0,6698.0,4270.0,1169.0,2453.0,1395.0,822.0,410.0,49.0,114.0,1058.0,370.0,291.0,4566.0,2945.0,2160.0,1972.0,883.0,1824.0,1006.0,1000.0,986.0,17342.0,608.0,686.0,600.0,1610.0,6502.0,6175.0,2138.0,744.0,374970.0,165.0,165.0,16424.0,1878.0,0.0,14546.0,3002.0,2583.0,3380.0,11806.0,1923.0,1552.0,2923.0,2636.0,14154.0,3380.0,4088.0,1990.0,7429.0,468.0,598.0,274.0,81.0,457.0,3374.0,936.0,6188.0,18267.0,1339.0,19611.0,14937.0,18028.0,5.0,19606.0,765.0,1319.0,1031.0,5386.0,446.0,233.0,3662.0,689.0,837.0,1773.0,902.0,892.0,332.0,5643.0,1859.0,3766.0,3148.0,3851.0,5643.0,3148.0,1993.0,1659.0,2037.0,8908.0,1882.0,,,
42107,2014-01-01,143555.0,58733.0,73333.0,70222.0,44.2,3610.0,3929.0,4435.0,2634.0,1376.0,832.0,625.0,2794.0,4815.0,4612.0,4660.0,4942.0,5386.0,5538.0,5403.0,2137.0,3160.0,1815.0,2545.0,3165.0,2190.0,1507.0,1223.0,3445.0,3876.0,4023.0,2421.0,1191.0,545.0,696.0,2214.0,3740.0,3831.0,3895.0,4133.0,4803.0,5108.0,5260.0,2216.0,3007.0,1771.0,2663.0,3596.0,2602.0,2194.0,2992.0,131191.0,142122.0,139398.0,,,118578.0,104909.0,76646.0,,,,,,1164.0,3967.0,732.0,5870.0,187.0,43.0,1565.0,5870.0,137685.0,65.0,61.0,579.0,266.0,339.0,169.0,9931.0,10190.0,49190.0,26070.0,3737.0,3363.0,3849.0,3520.0,3232.0,3547.0,2930.0,3022.0,2583.0,4788.0,6744.0,7343.0,4648.0,2410.0,1872.0,1145.0,136204.0,17294.0,0.428,69804.0,691.0,54800.0,97400.0,170600.0,58733.0,14458.0,11071.0,814.0,793.0,38638.0,19499.0,2234.0,2726.0,1606.0,703.0,472.0,1141.0,2778.0,193.0,724.0,4890.0,1943.0,28140.0,20551.0,38182.0,9707.0,24.0,133.0,28373.0,7108.0,528.0,29.0,1889.0,3066.0,925.0,724.0,1273.0,1506.0,1367.0,1569.0,1445.0,694.0,44275.0,124.0,22831.0,10605.0,2540.0,8062.0,4751.0,3091.0,1545.0,66.0,49.0,3311.0,1020.0,779.0,9685.0,8135.0,9213.0,8468.0,3496.0,6095.0,3506.0,5814.0,5265.0,59677.0,1638.0,1835.0,2035.0,5313.0,19297.0,20992.0,8716.0,4415.0,1564620.0,372.0,330.0,57107.0,5699.0,6.0,51408.0,7226.0,10562.0,11271.0,42001.0,6359.0,4369.0,10115.0,11968.0,48896.0,11271.0,13831.0,5738.0,27036.0,1875.0,1948.0,1166.0,565.0,1776.0,10989.0,3305.0,21624.0,62675.0,4166.0,66911.0,51667.0,61512.0,70.0,66841.0,1344.0,3077.0,4172.0,15751.0,2231.0,537.0,11837.0,2587.0,3103.0,8466.0,3882.0,4101.0,1587.0,17722.0,6973.0,15258.0,12820.0,9902.0,17722.0,12820.0,6676.0,6778.0,7094.0,28347.0,3822.0,,,
